timestamp,action,amount_usd,amount_btc,price
2025-06-13 04:00:00,buy,930.8435726151203,0.008873856358696747,104897.3
2025-06-13 08:00:00,buy,879.7832346081774,0.008375872634500889,105037.8
2025-06-13 12:00:00,buy,735.3124633061559,0.006974347803835265,105431.0
2025-06-13 16:00:00,buy,860.2701658989424,0.008185105748791815,105101.9
2025-06-13 20:00:00,buy,500.2594591626531,0.0047164877294691996,106066.1
2025-06-14 00:00:00,buy,812.8902990314601,0.007724069081609295,105241.2
2025-06-14 04:00:00,buy,878.8762487628135,0.008364601890369394,105070.9
2025-06-14 08:00:00,buy,873.1479859549041,0.008308494409177799,105091.0
2025-06-14 12:00:00,buy,971.0506329827487,0.009262824746981141,104833.1
2025-06-14 20:00:00,buy,760.2518466657551,0.007212269762100079,105410.9
2025-06-16 12:00:00,buy,48.23211398816951,0.0004489381025742722,107436.0
2025-06-16 16:00:00,sell,401.28765967228054,0.0036932651259851744,108653.9
2025-06-16 20:00:00,buy,301.3725884369263,0.002821740316701525,106803.8
2025-06-17 00:00:00,buy,11.370165429639979,0.00010567470907014096,107595.9
2025-06-25 08:00:00,buy,18.57153254155164,0.00017325613055504222,107191.2
2025-06-25 12:00:00,buy,70.67511313529474,0.0006603015579569105,107034.6
2025-06-25 16:00:00,sell,204.93202253687448,0.0019017889477472517,107757.5
2025-06-25 20:00:00,sell,48.596514297987056,0.0004527534161389946,107335.5
2025-06-26 00:00:00,sell,247.96993699644986,0.002299021564251535,107858.9
2025-06-26 04:00:00,sell,229.5760916084608,0.0021293974792251824,107812.7
2025-06-26 08:00:00,sell,53.046716690309914,0.0004941924525043731,107340.2
2025-06-26 12:00:00,sell,44.4492836981073,0.0004141906490933999,107316.0
2025-06-26 16:00:00,sell,133.7587779766618,0.0012437586288092484,107544.0
2025-06-26 20:00:00,buy,82.06527358649707,0.0007672319122769511,106962.8
2025-06-27 00:00:00,sell,114.63648735670473,0.0010666250513529521,107475.9
2025-06-27 04:00:00,buy,113.89702542560975,0.0010657869289900656,106866.6
2025-06-27 08:00:00,buy,61.62457719161751,0.0005759338574946917,106999.4
2025-06-27 12:00:00,sell,57.564133021372754,0.0005364139168857868,107312.9
2025-06-27 16:00:00,buy,131.1726437532612,0.0012280783377157773,106811.3
2025-06-27 20:00:00,buy,39.59957898378552,0.00036990284327335286,107054.0
2025-06-28 00:00:00,sell,51.150693278668946,0.0004767428445612809,107292.0
2025-06-28 04:00:00,sell,127.46382869382944,0.0011858622659823256,107486.2
2025-06-28 08:00:00,sell,87.03370894135398,0.000810612762311922,107367.8
2025-06-28 12:00:00,sell,123.73672859100748,0.0011515588762465623,107451.5
2025-06-28 16:00:00,sell,42.74431761701803,0.00039864394187714937,107224.3
2025-06-28 20:00:00,sell,77.57069199306532,0.0007229146330247545,107302.7
2025-06-29 00:00:00,sell,47.87597008168287,0.0004465437984757927,107214.5
2025-06-29 04:00:00,sell,127.17517793553368,0.0011839731909513917,107413.9
2025-06-29 08:00:00,sell,530.9689362018511,0.004894652221544838,108479.4
2025-06-29 12:00:00,sell,256.31098041856416,0.002378886457992263,107744.1
2025-06-29 16:00:00,sell,130.35229939136482,0.0012137085604410132,107400.0
2025-06-29 20:00:00,sell,497.5551535707675,0.0045916229802168435,108361.5
2025-06-30 00:00:00,sell,554.9030202256431,0.005114030746923148,108506.0
2025-06-30 04:00:00,sell,222.5824397007492,0.0020682063881654065,107621.0
2025-06-30 08:00:00,sell,240.5114697145737,0.002233943262540125,107662.3
2025-06-30 12:00:00,sell,209.90400087539786,0.0019512322170780955,107575.1
2025-06-30 16:00:00,sell,273.0099243713533,0.0025340616967882935,107736.1
2025-06-30 20:00:00,sell,47.362715786966156,0.0004420638023797476,107140.0
2025-07-01 00:00:00,sell,68.39344180277097,0.0006380169743973097,107196.9
2025-07-01 04:00:00,sell,64.70030120778092,0.0006036371178913749,107184.1
2025-07-01 08:00:00,buy,148.3067514570295,0.0013910613273200212,106614.1
2025-07-01 12:00:00,buy,391.5078305946095,0.003694798135882893,105961.9
2025-07-01 16:00:00,buy,600.6010567069895,0.005698702344443438,105392.6
2025-07-01 20:00:00,buy,486.18250982730024,0.004600163214470695,105688.1
2025-07-02 00:00:00,buy,297.04930350607833,0.002797337823769454,106190.0
2025-07-02 04:00:00,sell,37.07159387472614,0.00034620432624480306,107080.1
2025-07-02 08:00:00,sell,185.62419278939245,0.001727059597091107,107479.9
2025-07-02 12:00:00,sell,657.3983327637902,0.006045303408641939,108745.3
2025-07-02 16:00:00,sell,1002.1439129663552,0.009137321079347014,109675.9
2025-07-02 20:00:00,sell,678.9891902216392,0.006238478983356495,108838.9
2025-07-03 00:00:00,sell,595.2027768218908,0.005478771487158184,108638.0
2025-07-03 04:00:00,sell,825.44311654802,0.007553890879231181,109273.9
2025-07-03 08:00:00,sell,936.6363637858727,0.008546061389341403,109598.6
2025-07-03 12:00:00,sell,748.3271470767701,0.006857321453820095,109128.2
2025-07-03 16:00:00,sell,988.6732635860236,0.009004580862503369,109796.7
2025-07-03 20:00:00,sell,901.9982058840687,0.008230406264282966,109593.4
2025-07-04 00:00:00,sell,759.6936667896532,0.0069543479618716314,109240.1
2025-07-04 16:00:00,sell,67.01843775892402,0.0006235207110918382,107483.9
2025-07-31 20:00:00,buy,106.68135363826036,0.0009216149450239676,115754.8
2025-08-01 00:00:00,buy,159.50156457092345,0.0013792236868831792,115645.9
2025-08-01 04:00:00,buy,370.51178684065786,0.003219601901639363,115080.0
2025-08-01 08:00:00,buy,308.58513701587185,0.0026764089726975084,115298.2
2025-08-01 12:00:00,buy,303.5266104609109,0.002631294053717999,115352.6
2025-08-01 16:00:00,buy,1021.8071404842508,0.009017388139316268,113315.2
2025-08-01 20:00:00,buy,1038.6266062373961,0.00916750980620734,113294.3
2025-08-02 00:00:00,buy,836.1430215004126,0.0073405182739775966,113907.9
2025-08-02 04:00:00,buy,818.5930695107995,0.0071815103013417375,113986.2
2025-08-02 08:00:00,buy,898.6335711092388,0.007897825771905311,113782.4
2025-08-02 12:00:00,buy,1234.1957511894382,0.010937195109256576,112843.9
2025-08-02 16:00:00,buy,1455.5344276042686,0.012969198348787611,112230.1
2025-08-02 20:00:00,buy,1349.2850131714245,0.011987262010462203,112559.9
2025-08-03 00:00:00,buy,997.552706445985,0.0087812660943607,113600.1
2025-08-07 16:00:00,sell,18.095415820230333,0.00015404942595862882,117465.0
2025-08-07 20:00:00,sell,6.127298240567014,5.2156984631735426e-05,117478.0
2025-08-10 00:00:00,sell,170.25630533525904,0.0014367378216001336,118502.0
2025-08-10 04:00:00,buy,81.78123811784637,0.000694144322776861,117815.9
2025-08-10 08:00:00,sell,73.67519043358483,0.0006226674050499936,118321.9
2025-08-10 12:00:00,sell,215.18130086396147,0.0018114886381839887,118787.0
2025-08-10 16:00:00,sell,150.3434480119512,0.0012671374258159313,118648.1
2025-08-10 20:00:00,sell,350.22848246272906,0.002935995822395325,119287.8
2025-08-11 00:00:00,sell,1157.040744199751,0.009506444305862987,121711.2
2025-08-11 04:00:00,sell,1072.8438840179765,0.008827760261546889,121530.7
2025-08-11 08:00:00,sell,717.2693482984274,0.005949776434613762,120554.0
2025-08-11 12:00:00,sell,610.7650148763471,0.005076931512995188,120302.0
2025-08-11 16:00:00,sell,177.77695707600705,0.0014928463997501557,119085.9
2025-08-11 20:00:00,sell,24.59011411727041,0.0002071861331467662,118686.1
2025-08-12 00:00:00,sell,73.35650012311656,0.0006171412957819086,118865.0
2025-08-12 04:00:00,sell,106.1612808955007,0.0008921078558115361,119000.5
2025-08-12 08:00:00,buy,75.75140848483287,0.0006392259601487606,118504.9
2025-08-12 12:00:00,sell,396.79215506280366,0.003308401614068353,119934.7
2025-08-12 16:00:00,sell,284.7029421394298,0.0023794666116681235,119649.9
2025-08-12 20:00:00,sell,433.82616491977535,0.0036112456707602914,120132.0
2025-08-13 00:00:00,sell,203.00010302122618,0.001698943249643483,119486.1
2025-08-13 04:00:00,sell,229.58540536955852,0.001919894544339409,119582.3
2025-08-13 08:00:00,sell,558.2563887548813,0.004630293164951684,120566.1
2025-08-13 12:00:00,sell,670.8153640290213,0.005547871743793286,120914.0
2025-08-13 16:00:00,sell,1288.2042841930693,0.010494279440771869,122753.0
2025-08-13 20:00:00,sell,1465.734843749359,0.01188677817943166,123308.0
2025-08-14 04:00:00,sell,907.7546947094224,0.007457899908225152,121717.2
2025-08-14 12:00:00,buy,282.16437415575484,0.0023864122599923953,118237.9
2025-08-14 16:00:00,buy,386.0702216393893,0.003273640301182784,117933.0
2025-08-14 20:00:00,buy,263.7782417142528,0.00222976827021689,118298.5
2025-08-15 00:00:00,buy,37.7626045932149,0.0003174125649487972,118970.1
2025-08-15 04:00:00,buy,39.24902590087659,0.0003298972115712876,118973.5
2025-08-15 08:00:00,buy,31.46989983956283,0.00026444693977164245,119002.7
2025-08-15 12:00:00,buy,616.5851540225608,0.005257444067092952,117278.5
2025-08-15 16:00:00,buy,733.213066059459,0.006270540666788612,116929.8
2025-08-15 20:00:00,buy,592.080495617857,0.005045935596518582,117338.1
2025-08-16 00:00:00,buy,557.5661056908406,0.004747995269520808,117431.9
2025-08-16 04:00:00,buy,493.8517127508302,0.004198997998082082,117611.8
2025-08-16 08:00:00,buy,565.1989461827895,0.0048149121667297595,117385.1
2025-08-16 12:00:00,buy,453.6426026096658,0.003854630540062095,117687.7
2025-08-16 16:00:00,buy,449.7198057311109,0.0038215385729906443,117680.3
2025-08-16 20:00:00,buy,545.602929572502,0.004647934717760468,117386.1
2025-08-17 00:00:00,buy,441.1446629577766,0.0037486258522589034,117681.7
2025-08-17 04:00:00,buy,324.6562981715659,0.002750981853714545,118014.7
2025-08-17 08:00:00,buy,227.08465347684498,0.0019194507639596014,118307.1
2025-08-17 12:00:00,buy,251.22404277149772,0.0021246330053787117,118243.5
2025-08-17 16:00:00,buy,474.51083187531003,0.004035302622719384,117589.9
2025-08-17 20:00:00,buy,537.6226591399679,0.004579034926785952,117409.6
2025-08-18 00:00:00,buy,1246.2645937134319,0.010806796202585553,115322.3
2025-08-18 04:00:00,buy,1275.5040360624732,0.011069777442741732,115224.0
2025-09-10 20:00:00,buy,446.01706530588604,0.003913882653878466,113957.7
2025-09-11 20:00:00,sell,112.63594340616257,0.000975389606203114,115477.9
2025-09-12 00:00:00,sell,17.327033457190556,0.00015040814597548573,115200.1
2025-09-12 04:00:00,buy,19.115498151892563,0.00016609245979774492,115089.5
2025-09-12 08:00:00,buy,67.64234653033874,0.0005885346442102497,114933.5
2025-09-12 12:00:00,sell,3.047912776951933,2.647577828639076e-05,115120.8
2025-09-12 16:00:00,sell,541.845204677218,0.0046453059120021845,116643.6
2025-09-12 20:00:00,sell,330.9319749403432,0.002852121776507503,116030.1
2025-09-13 00:00:00,sell,317.32202035992043,0.0027360582832224823,115977.8
2025-09-13 04:00:00,sell,254.17227198746772,0.0021952943024729356,115780.5
2025-09-13 08:00:00,sell,333.5366104786739,0.0028758932654461963,115976.7
2025-09-13 12:00:00,sell,275.47733052327516,0.0023792656966577434,115782.5
2025-09-13 16:00:00,sell,287.5835436063854,0.0024836090009757563,115792.6
2025-09-13 20:00:00,sell,341.88193636830187,0.00294918012401446,115924.4
2025-09-14 00:00:00,sell,260.4879332666652,0.002251875352421118,115676.0
2025-09-14 04:00:00,sell,310.07048980939345,0.002677591836146124,115802.0
2025-09-14 08:00:00,sell,315.29720339336444,0.002722745562164852,115801.2
2025-09-14 12:00:00,sell,118.61551441615936,0.0010294340972033548,115224.0
2025-09-14 16:00:00,sell,268.7616058050277,0.002324217655032916,115635.3
2025-09-14 20:00:00,sell,147.730091459497,0.0012816194171294017,115268.3
2025-09-15 00:00:00,sell,216.53511675063086,0.0018757048279710233,115442.0
2025-09-15 04:00:00,sell,354.07869402439053,0.0030574130020351504,115809.9
2025-09-15 08:00:00,sell,95.56553254260425,0.0008306102714937451,115054.6
2025-09-15 12:00:00,sell,28.709669683766204,0.00024999472909756354,114841.1
2025-09-15 16:00:00,sell,201.52037628820773,0.0017477310092295821,115304.0
2025-09-15 20:00:00,sell,227.96776808574515,0.0019763032709474,115350.6
2025-09-16 00:00:00,sell,223.6731336497526,0.001939914689439791,115300.5
2025-09-16 04:00:00,sell,425.43179621210413,0.003672787200698452,115833.5
2025-09-16 08:00:00,sell,248.25197492802965,0.0021532641310078814,115291.0
2025-09-16 12:00:00,sell,481.0255072104467,0.004149637009783882,115919.9
2025-09-16 16:00:00,sell,804.9632710857155,0.0068909356612836346,116814.8
2025-09-16 20:00:00,sell,801.5458990368616,0.0068626856439541325,116797.7
2025-09-17 00:00:00,sell,653.1826579233419,0.005612976683214519,116370.1
2025-09-17 04:00:00,sell,934.2567767987928,0.00797426383631469,117159.0
2025-09-17 08:00:00,sell,620.3296186810932,0.005335829105769553,116257.4
2025-09-17 12:00:00,sell,494.10366203192746,0.004263752350672069,115884.7
2025-09-17 16:00:00,sell,412.9208928943066,0.003570806247896942,115638.0
2025-09-19 16:00:00,sell,247.1647913932369,0.002146959009072341,115123.2
