timestamp,cash,btc_holdings,btc_value,portfolio_value,price,returns
2022-01-07 04:00:00,10000.0,0.0,0.0,10000.0,45991.43825922535,0.0
2022-01-07 08:00:00,10000.0,0.0,0.0,10000.0,46542.19645543477,0.0
2022-01-07 12:00:00,10000.0,0.0,0.0,10000.0,46954.769586268776,0.0
2022-01-07 16:00:00,10000.0,0.0,0.0,10000.0,46524.65317898976,0.0
2022-01-07 20:00:00,10000.0,0.0,0.0,10000.0,45964.20888259518,0.0
2022-01-08 00:00:00,10000.0,0.0,0.0,10000.0,46486.93149286276,0.0
2022-01-08 04:00:00,10000.0,0.0,0.0,10000.0,46982.78482703775,0.0
2022-01-08 08:00:00,10000.0,0.0,0.0,10000.0,46817.07388547145,0.0
2022-01-08 12:00:00,10000.0,0.0,0.0,10000.0,46628.66518205496,0.0
2022-01-08 16:00:00,10000.0,0.0,0.0,10000.0,45830.81019714929,0.0
2022-01-08 20:00:00,10000.0,0.0,0.0,10000.0,46779.34725471601,0.0
2022-01-09 00:00:00,10000.0,0.0,0.0,10000.0,46297.1628467009,0.0
2022-01-09 04:00:00,10000.0,0.0,0.0,10000.0,46219.52677939054,0.0
2022-01-09 08:00:00,10000.0,0.0,0.0,10000.0,45764.58903888032,0.0
2022-01-09 12:00:00,10000.0,0.0,0.0,10000.0,45716.66645336267,0.0
2022-01-09 16:00:00,10000.0,0.0,0.0,10000.0,46024.02368056013,0.0
2022-01-09 20:00:00,10000.0,0.0,0.0,10000.0,45884.23406366969,0.0
2022-01-10 00:00:00,10000.0,0.0,0.0,10000.0,46367.56733776281,0.0
2022-01-10 04:00:00,10000.0,0.0,0.0,10000.0,46013.14936131097,0.0
2022-01-10 08:00:00,10000.0,0.0,0.0,10000.0,45712.73617754664,0.0
2022-01-10 12:00:00,10000.0,0.0,0.0,10000.0,45717.0191077569,0.0
2022-01-10 16:00:00,10000.0,0.0,0.0,10000.0,46334.01919435777,0.0
2022-01-10 20:00:00,10000.0,0.0,0.0,10000.0,46794.60556428608,0.0
2022-01-11 00:00:00,10000.0,0.0,0.0,10000.0,46592.07966294062,0.0
2022-01-11 04:00:00,10000.0,0.0,0.0,10000.0,45953.357937948815,0.0
2022-01-11 08:00:00,10000.0,0.0,0.0,10000.0,45954.62751152736,0.0
2022-01-11 12:00:00,10000.0,0.0,0.0,10000.0,46396.49554834098,0.0
2022-01-11 16:00:00,10000.0,0.0,0.0,10000.0,46033.92838913205,0.0
2022-01-11 20:00:00,10000.0,0.0,0.0,10000.0,46070.25552601521,0.0
2022-01-12 00:00:00,10000.0,0.0,0.0,10000.0,45980.04455140057,0.0
2022-01-12 04:00:00,10000.0,0.0,0.0,10000.0,45615.61585858563,0.0
2022-01-12 08:00:00,10000.0,0.0,0.0,10000.0,46681.63135626509,0.0
2022-01-12 12:00:00,10000.0,0.0,0.0,10000.0,46578.3684057243,0.0
2022-01-12 16:00:00,10000.0,0.0,0.0,10000.0,45414.55002382032,0.0
2022-01-12 20:00:00,10000.0,0.0,0.0,10000.0,46475.73977789078,0.0
2022-01-13 00:00:00,10000.0,0.0,0.0,10000.0,46318.64132520542,0.0
2022-01-13 04:00:00,10000.0,0.0,0.0,10000.0,45628.55114614285,0.0
2022-01-13 08:00:00,10000.0,0.0,0.0,10000.0,45761.01389080529,0.0
2022-01-13 12:00:00,10000.0,0.0,0.0,10000.0,46509.82563791324,0.0
2022-01-13 16:00:00,10000.0,0.0,0.0,10000.0,45520.88760987144,0.0
2022-01-13 20:00:00,10000.0,0.0,0.0,10000.0,45973.88428615271,0.0
2022-01-14 00:00:00,10000.0,0.0,0.0,10000.0,45249.21576029211,0.0
2022-01-14 04:00:00,10000.0,0.0,0.0,10000.0,45456.585020094106,0.0
2022-01-14 08:00:00,10000.0,0.0,0.0,10000.0,46402.59049798552,0.0
2022-01-14 12:00:00,10000.0,0.0,0.0,10000.0,46202.879262414725,0.0
2022-01-14 16:00:00,10000.0,0.0,0.0,10000.0,45747.67120847178,0.0
2022-01-14 20:00:00,10000.0,0.0,0.0,10000.0,45821.45683907926,0.0
2022-01-15 00:00:00,10000.0,0.0,0.0,10000.0,46027.74774027368,0.0
2022-01-15 04:00:00,10000.0,0.0,0.0,10000.0,45822.50418884304,0.0
2022-01-15 08:00:00,10000.0,0.0,0.0,10000.0,46297.65351796692,0.0
2022-01-15 12:00:00,10000.0,0.0,0.0,10000.0,46301.18634812002,0.0
2022-01-15 16:00:00,10000.0,0.0,0.0,10000.0,45397.95919547348,0.0
2022-01-15 20:00:00,10000.0,0.0,0.0,10000.0,46102.41250894544,0.0
2022-01-16 00:00:00,10000.0,0.0,0.0,10000.0,45093.82793274609,0.0
2022-01-16 04:00:00,10000.0,0.0,0.0,10000.0,45616.41553848937,0.0
2022-01-16 08:00:00,10000.0,0.0,0.0,10000.0,45673.471646635575,0.0
2022-01-16 12:00:00,10000.0,0.0,0.0,10000.0,46235.32891764656,0.0
2022-01-16 16:00:00,10000.0,0.0,0.0,10000.0,46040.24101685992,0.0
2022-01-16 20:00:00,10000.0,0.0,0.0,10000.0,45539.253079261696,0.0
2022-01-17 00:00:00,10000.0,0.0,0.0,10000.0,45516.86671225255,0.0
2022-01-17 04:00:00,10000.0,0.0,0.0,10000.0,45662.11891809995,0.0
2022-01-17 08:00:00,10000.0,0.0,0.0,10000.0,45622.33606852974,0.0
2022-01-17 12:00:00,10000.0,0.0,0.0,10000.0,45468.33784015025,0.0
2022-01-17 16:00:00,10000.0,0.0,0.0,10000.0,45930.27380621136,0.0
2022-01-17 20:00:00,10000.0,0.0,0.0,10000.0,45544.14471664312,0.0
2022-01-18 00:00:00,10000.0,0.0,0.0,10000.0,45430.96570414034,0.0
2022-01-18 04:00:00,10000.0,0.0,0.0,10000.0,45324.10722232747,0.0
2022-01-18 08:00:00,10000.0,0.0,0.0,10000.0,46102.47214027528,0.0
2022-01-18 12:00:00,10000.0,0.0,0.0,10000.0,45089.69255711205,0.0
2022-01-18 16:00:00,10000.0,0.0,0.0,10000.0,45735.52341017062,0.0
2022-01-18 20:00:00,10000.0,0.0,0.0,10000.0,45204.23241729436,0.0
2022-01-19 00:00:00,10000.0,0.0,0.0,10000.0,45100.9870588936,0.0
2022-01-19 04:00:00,10000.0,0.0,0.0,10000.0,45927.83728153077,0.0
2022-01-19 08:00:00,10000.0,0.0,0.0,10000.0,45993.0373845432,0.0
2022-01-19 12:00:00,10000.0,0.0,0.0,10000.0,45971.73657221939,0.0
2022-01-19 16:00:00,10000.0,0.0,0.0,10000.0,45494.46245548208,0.0
2022-01-19 20:00:00,10000.0,0.0,0.0,10000.0,44933.406021938215,0.0
2022-01-20 00:00:00,10000.0,0.0,0.0,10000.0,44833.87671863316,0.0
2022-01-20 04:00:00,10000.0,0.0,0.0,10000.0,46022.26362903666,0.0
2022-01-20 08:00:00,10000.0,0.0,0.0,10000.0,45015.97217286511,0.0
2022-01-20 12:00:00,10000.0,0.0,0.0,10000.0,45852.60377724049,0.0
2022-01-20 16:00:00,10000.0,0.0,0.0,10000.0,44763.226542561744,0.0
2022-01-20 20:00:00,10000.0,0.0,0.0,10000.0,45125.763028661975,0.0
2022-01-21 00:00:00,10000.0,0.0,0.0,10000.0,45957.90018942186,0.0
2022-01-21 04:00:00,10000.0,0.0,0.0,10000.0,45981.62044521941,0.0
2022-01-21 08:00:00,10000.0,0.0,0.0,10000.0,45857.30695885115,0.0
2022-01-21 12:00:00,10000.0,0.0,0.0,10000.0,45754.80181120547,0.0
2022-01-21 16:00:00,10000.0,0.0,0.0,10000.0,45455.34165538644,0.0
2022-01-21 20:00:00,10000.0,0.0,0.0,10000.0,45949.42309366026,0.0
2022-01-22 00:00:00,10000.0,0.0,0.0,10000.0,45451.20508202329,0.0
2022-01-22 04:00:00,10000.0,0.0,0.0,10000.0,44920.31631294897,0.0
2022-01-22 08:00:00,10000.0,0.0,0.0,10000.0,45722.72293933063,0.0
2022-01-22 12:00:00,10000.0,0.0,0.0,10000.0,45490.18568418347,0.0
2022-01-22 16:00:00,10000.0,0.0,0.0,10000.0,45391.30518872399,0.0
2022-01-22 20:00:00,10000.0,0.0,0.0,10000.0,44634.53878127542,0.0
2022-01-23 00:00:00,10000.0,0.0,0.0,10000.0,44894.58244242653,0.0
2022-01-23 04:00:00,10000.0,0.0,0.0,10000.0,45179.07698288098,0.0
2022-01-23 08:00:00,10000.0,0.0,0.0,10000.0,45070.36646040464,0.0
2022-01-23 12:00:00,10000.0,0.0,0.0,10000.0,44703.64419030543,0.0
2022-01-23 16:00:00,10000.0,0.0,0.0,10000.0,44576.00453145708,0.0
2022-01-23 20:00:00,10000.0,0.0,0.0,10000.0,45550.8619983578,0.0
2022-01-24 00:00:00,10000.0,0.0,0.0,10000.0,44879.99957250532,0.0
2022-01-24 04:00:00,10000.0,0.0,0.0,10000.0,44888.92197416866,0.0
2022-01-24 08:00:00,10000.0,0.0,0.0,10000.0,44612.03677979198,0.0
2022-01-24 12:00:00,10000.0,0.0,0.0,10000.0,44988.08534896601,0.0
2022-01-24 16:00:00,10000.0,0.0,0.0,10000.0,44911.183973247455,0.0
2022-01-24 20:00:00,10000.0,0.0,0.0,10000.0,45378.31899186313,0.0
2022-01-25 00:00:00,10000.0,0.0,0.0,10000.0,44729.25862870048,0.0
2022-01-25 04:00:00,10000.0,0.0,0.0,10000.0,45081.85728117696,0.0
2022-01-25 08:00:00,10000.0,0.0,0.0,10000.0,44411.045409750746,0.0
2022-01-25 12:00:00,10000.0,0.0,0.0,10000.0,44626.001085176045,0.0
2022-01-25 16:00:00,10000.0,0.0,0.0,10000.0,44994.87029037487,0.0
2022-01-25 20:00:00,10000.0,0.0,0.0,10000.0,44979.78656916448,0.0
2022-01-26 00:00:00,10000.0,0.0,0.0,10000.0,45009.57851568997,0.0
2022-01-26 04:00:00,10000.0,0.0,0.0,10000.0,44501.9765394261,0.0
2022-01-26 08:00:00,10000.0,0.0,0.0,10000.0,44312.75281167096,0.0
2022-01-26 12:00:00,10000.0,0.0,0.0,10000.0,45295.991933731006,0.0
2022-01-26 16:00:00,10000.0,0.0,0.0,10000.0,44858.202430261685,0.0
2022-01-26 20:00:00,10000.0,0.0,0.0,10000.0,45507.426902729305,0.0
2022-01-27 00:00:00,10000.0,0.0,0.0,10000.0,45238.45381869369,0.0
2022-01-27 04:00:00,10000.0,0.0,0.0,10000.0,45138.93903423096,0.0
2022-01-27 08:00:00,10000.0,0.0,0.0,10000.0,44693.47816585141,0.0
2022-01-27 12:00:00,10000.0,0.0,0.0,10000.0,44855.67386114649,0.0
2022-01-27 16:00:00,10000.0,0.0,0.0,10000.0,45445.8031620726,0.0
2022-01-27 20:00:00,10000.0,0.0,0.0,10000.0,44300.72287161396,0.0
2022-01-28 00:00:00,10000.0,0.0,0.0,10000.0,44869.77357327373,0.0
2022-01-28 04:00:00,10000.0,0.0,0.0,10000.0,45317.142858645646,0.0
2022-01-28 08:00:00,10000.0,0.0,0.0,10000.0,44422.61520343649,0.0
2022-01-28 12:00:00,10000.0,0.0,0.0,10000.0,44785.23195548006,0.0
2022-01-28 16:00:00,10000.0,0.0,0.0,10000.0,45395.31504218675,0.0
2022-01-28 20:00:00,10000.0,0.0,0.0,10000.0,44628.22169979145,0.0
2022-01-29 00:00:00,10000.0,0.0,0.0,10000.0,44575.62714975173,0.0
2022-01-29 04:00:00,10000.0,0.0,0.0,10000.0,44809.51585894861,0.0
2022-01-29 08:00:00,10000.0,0.0,0.0,10000.0,44489.24495177279,0.0
2022-01-29 12:00:00,10000.0,0.0,0.0,10000.0,44953.15744426165,0.0
2022-01-29 16:00:00,10000.0,0.0,0.0,10000.0,45214.18694266432,0.0
2022-01-29 20:00:00,10000.0,0.0,0.0,10000.0,44743.670067407744,0.0
2022-01-30 00:00:00,10000.0,0.0,0.0,10000.0,44655.961639178575,0.0
2022-01-30 04:00:00,10000.0,0.0,0.0,10000.0,44662.82350089608,0.0
2022-01-30 08:00:00,10000.0,0.0,0.0,10000.0,44086.80819192584,0.0
2022-01-30 12:00:00,10000.0,0.0,0.0,10000.0,44076.10654238091,0.0
2022-01-30 16:00:00,10000.0,0.0,0.0,10000.0,44282.11024042079,0.0
2022-01-30 20:00:00,10000.0,0.0,0.0,10000.0,45197.25958493948,0.0
2022-01-31 00:00:00,10000.0,0.0,0.0,10000.0,44080.00723534791,0.0
2022-01-31 04:00:00,10000.0,0.0,0.0,10000.0,44609.175430467374,0.0
2022-01-31 08:00:00,10000.0,0.0,0.0,10000.0,44505.98492348838,0.0
2022-01-31 12:00:00,10000.0,0.0,0.0,10000.0,44479.99191578396,0.0
2022-01-31 16:00:00,10000.0,0.0,0.0,10000.0,44081.99147792673,0.0
2022-01-31 20:00:00,10000.0,0.0,0.0,10000.0,45131.79444778637,0.0
2022-02-01 00:00:00,10000.0,0.0,0.0,10000.0,43794.64473048512,0.0
2022-02-01 04:00:00,10000.0,0.0,0.0,10000.0,44242.006925704445,0.0
2022-02-01 08:00:00,10000.0,0.0,0.0,10000.0,44525.26894096248,0.0
2022-02-01 12:00:00,10000.0,0.0,0.0,10000.0,45063.07692838654,0.0
2022-02-01 16:00:00,10000.0,0.0,0.0,10000.0,44578.45297816354,0.0
2022-02-01 20:00:00,10000.0,0.0,0.0,10000.0,44982.69768087863,0.0
2022-02-02 00:00:00,10000.0,0.0,0.0,10000.0,44129.28032364619,0.0
2022-02-02 04:00:00,10000.0,0.0,0.0,10000.0,43832.56153523289,0.0
2022-02-02 08:00:00,10000.0,0.0,0.0,10000.0,44912.20772548491,0.0
2022-02-02 12:00:00,10000.0,0.0,0.0,10000.0,44146.88728156235,0.0
2022-02-02 16:00:00,10000.0,0.0,0.0,10000.0,44585.64998982167,0.0
2022-02-02 20:00:00,10000.0,0.0,0.0,10000.0,44180.51840913373,0.0
2022-02-03 00:00:00,10000.0,0.0,0.0,10000.0,44242.65130947463,0.0
2022-02-03 04:00:00,7268.133474420587,0.06234942944769361,2731.8665255794135,10000.0,43815.421404477165,0.0
2022-02-03 08:00:00,4724.697298304445,0.11979487924436462,5303.999370916906,10028.69666922135,44275.67692687011,0.0028696669221350835
2022-02-03 12:00:00,2282.939603440869,0.17464384722958803,7774.767210721449,10057.706814162319,44517.84207720004,0.00289271337022301
2022-02-03 16:00:00,2282.939603440869,0.17464384722958803,7842.3211581377345,10125.260761578604,44904.65185314066,0.006716635179816688
2022-02-03 20:00:00,2282.939603440869,0.17464384722958803,7732.234155530756,10015.173758971625,44274.30040158189,-0.010872510367803678
2022-02-04 00:00:00,2282.939603440869,0.17464384722958803,7607.254359573595,9890.193963014464,43558.67372512153,-0.012479044194835143
2022-02-04 04:00:00,2282.939603440869,0.17464384722958803,7665.573115387111,9948.51271882798,43892.60335813546,0.005896624073461698
2022-02-04 08:00:00,2282.939603440869,0.17464384722958803,7641.007981505715,9923.947584946585,43751.94490224893,-0.0024692267654143896
2022-02-04 12:00:00,2282.939603440869,0.17464384722958803,7611.852984325603,9894.792587766471,43585.00516951512,-0.002937842721412509
2022-02-04 16:00:00,2282.939603440869,0.17464384722958803,7697.786841599164,9980.726445040033,44077.05718644413,0.008684755795670407
2022-02-04 20:00:00,2282.939603440869,0.17464384722958803,7634.400755449151,9917.34035889002,43714.11232949371,-0.006350848958645905
2022-02-05 00:00:00,2282.939603440869,0.17464384722958803,7611.273933694398,9894.213537135267,43581.68956097585,-0.0023319580570835274
2022-02-05 04:00:00,2282.939603440869,0.17464384722958803,7803.900470285854,10086.840073726722,44684.65734167429,0.01946860514668325
2022-02-05 08:00:00,2282.939603440869,0.17464384722958803,7702.992914544932,9985.932517985802,44106.86684208533,-0.010003881790864755
2022-02-05 12:00:00,2282.939603440869,0.17464384722958803,7588.209584406822,9871.149187847692,43449.62450598851,-0.011494502885070812
2022-02-05 16:00:00,2282.939603440869,0.17464384722958803,7726.796140989134,10009.735744430003,44243.16266253247,0.014039556483750104
2022-02-05 20:00:00,2282.939603440869,0.17464384722958803,7754.044264330094,10036.983867770963,44399.18375215688,0.0027221621066393364
2022-02-06 00:00:00,2282.939603440869,0.17464384722958803,7721.318747232818,10004.258350673688,44211.79944050544,-0.003260493144993215
2022-02-06 04:00:00,2282.939603440869,0.17464384722958803,7763.579745556532,10046.5193489974,44453.7833351236,0.004224300976880091
2022-02-06 08:00:00,2282.939603440869,0.17464384722958803,7717.487761851614,10000.427365292482,44189.86345225292,-0.004587855963221532
2022-02-06 12:00:00,2282.939603440869,0.17464384722958803,7663.472398150611,9946.412001591481,43880.57477957501,-0.0054013055370479846
2022-02-06 16:00:00,2282.939603440869,0.17464384722958803,7601.205846553491,9884.145449994361,43524.04030908053,-0.006260202330966913
2022-02-06 20:00:00,2282.939603440869,0.17464384722958803,7796.5790130852365,10079.518616526106,44642.7351250216,0.01976631844605814
2022-02-07 00:00:00,2282.939603440869,0.17464384722958803,7577.940321633237,9860.879925074107,43390.82333471057,-0.021691382274300786
2022-02-07 04:00:00,2282.939603440869,0.17464384722958803,7614.175846124512,9897.115449565381,43598.3057342688,0.0036746745489857346
2022-02-07 08:00:00,2282.939603440869,0.17464384722958803,7691.816250547961,9974.75585398883,44042.86994683669,0.007844750808363887
2022-02-07 12:00:00,2282.939603440869,0.17464384722958803,7667.574208967706,9950.513812408575,43904.06149772834,-0.002430339342146537
2022-02-07 16:00:00,2282.939603440869,0.17464384722958803,7643.7509029061375,9926.690506347008,43767.65070261885,-0.002394178482709064
2022-02-07 20:00:00,2282.939603440869,0.17464384722958803,7686.656897942535,9969.596501383403,44013.32780901008,0.004322285963177963
2022-02-08 00:00:00,2282.939603440869,0.17464384722958803,7722.443533853394,10005.383137294262,44218.23989998007,0.003589577161512425
2022-02-08 04:00:00,2282.939603440869,0.17464384722958803,7723.964479237558,10006.904082678428,44226.94874033312,0.00015201270788889332
2022-02-08 08:00:00,2282.939603440869,0.17464384722958803,7730.663279324673,10013.602882765543,44265.30566039288,0.0006694178371020598
2022-02-08 12:00:00,2282.939603440869,0.17464384722958803,7599.978195573856,9882.917799014725,43517.01085457005,-0.013050755585258922
2022-02-08 16:00:00,2282.939603440869,0.17464384722958803,7574.305882599469,9857.245486040338,43370.01275883618,-0.0025976450979838805
2022-02-08 20:00:00,2282.939603440869,0.17464384722958803,7741.165239144991,10024.10484258586,44325.43924074462,0.016927584565264775
2022-02-09 00:00:00,2282.939603440869,0.17464384722958803,7657.53608795118,9940.47569139205,43846.58383003055,-0.008342804919450275
2022-02-09 04:00:00,2282.939603440869,0.17464384722958803,7692.927359195605,9975.866962636475,44049.23208707392,0.003560319681187085
2022-02-09 08:00:00,2282.939603440869,0.17464384722958803,7570.896912012066,9853.836515452935,43350.49320151148,-0.012232565614657132
2022-02-09 12:00:00,2282.939603440869,0.17464384722958803,7732.493686858869,10015.433290299738,44275.78646211154,0.016399376485837225
2022-02-09 16:00:00,2282.939603440869,0.17464384722958803,7689.663796588355,9972.603400029224,44030.5451269604,-0.004276389151530391
2022-02-09 20:00:00,2282.939603440869,0.17464384722958803,7747.165595016663,10030.105198457532,44359.7969118957,0.005765976658425931
2022-02-10 00:00:00,2282.939603440869,0.17464384722958803,7646.881241698836,9929.820845139704,43785.574831309066,-0.009998335145403048
2022-02-10 04:00:00,2282.939603440869,0.17464384722958803,7649.540294386163,9932.479897827032,43800.80040455146,0.00026778455813025737
2022-02-10 08:00:00,2282.939603440869,0.17464384722958803,7578.827581010832,9861.7671844517,43395.90372770277,-0.007119341202069918
2022-02-10 12:00:00,2282.939603440869,0.17464384722958803,7523.847314663835,9806.786918104704,43081.09008142115,-0.005575092710937146
2022-02-10 16:00:00,2282.939603440869,0.17464384722958803,7527.94451742142,9810.884120862289,43104.55041410724,0.00041779257485652366
2022-02-10 20:00:00,2282.939603440869,0.17464384722958803,7568.245710058892,9851.185313499762,43335.31258109324,0.004107804367169621
2022-02-11 00:00:00,2282.939603440869,0.17464384722958803,7706.83289587861,9989.772499319479,44128.85434061214,0.014068072156738554
2022-02-11 04:00:00,2282.939603440869,0.17464384722958803,7590.846678105866,9873.786281546734,43464.7243434055,-0.011610496413271276
2022-02-11 08:00:00,2282.939603440869,0.17464384722958803,7523.385405351545,9806.325008792413,43078.44521691766,-0.006832361044759483
2022-02-11 12:00:00,2282.939603440869,0.17464384722958803,7708.165359665865,9991.104963106734,44136.48394685589,0.018842935977406938
2022-02-11 16:00:00,2282.939603440869,0.17464384722958803,7713.4969892506815,9996.43659269155,44167.01253214185,0.0005336376311233515
2022-02-11 20:00:00,2282.939603440869,0.17464384722958803,7591.516192256449,9874.455795697319,43468.55794053018,-0.012202427921506831
2022-02-12 00:00:00,2282.939603440869,0.17464384722958803,7506.86248119363,9789.802084634499,42983.83596259796,-0.008573000154571186
2022-02-12 04:00:00,2282.939603440869,0.17464384722958803,7655.5894070236145,9938.529010464485,43835.43725396477,0.015192025798296704
2022-02-12 08:00:00,2282.939603440869,0.17464384722958803,7687.456289113667,9970.395892554536,44017.905074020055,0.003206398256371479
2022-02-12 12:00:00,2282.939603440869,0.17464384722958803,7608.566315041855,9891.505918482724,43566.1859019836,-0.007912421424581817
2022-02-12 16:00:00,2282.939603440869,0.17464384722958803,7499.442591735861,9782.382195176731,42941.35012885419,-0.011032063692353433
2022-02-12 20:00:00,2282.939603440869,0.17464384722958803,7504.199344988654,9787.138948429523,42968.58700738298,0.00048625714656069796
2022-02-13 00:00:00,2282.939603440869,0.17464384722958803,7674.9066416634005,9957.846245104269,43946.04655939533,0.017442001955243258
2022-02-13 04:00:00,2282.939603440869,0.17464384722958803,7596.374818533116,9879.314421973984,43496.37813777011,-0.007886426562259352
2022-02-13 08:00:00,2282.939603440869,0.17464384722958803,7584.670039706075,9867.609643146945,43429.35728926776,-0.0011847764254779847
2022-02-13 12:00:00,2282.939603440869,0.17464384722958803,7516.640721785085,9799.580325225954,43039.82557085825,-0.006894204410308968
2022-02-13 16:00:00,2282.939603440869,0.17464384722958803,7517.912183115763,9800.851786556632,43047.10588076236,0.0001297465083689442
2022-02-13 20:00:00,2282.939603440869,0.17464384722958803,7557.444696003327,9840.384299444197,43273.466634460114,0.0040335792998920095
2022-02-14 00:00:00,2282.939603440869,0.17464384722958803,7523.459670670564,9806.399274111434,43078.87045559739,-0.003453627856249697
2022-02-14 04:00:00,2282.939603440869,0.17464384722958803,7489.040838010707,9771.980441451577,42881.790322481625,-0.003509833905164572
2022-02-14 08:00:00,2282.939603440869,0.17464384722958803,7555.413569366656,9838.353172807525,43261.8365274229,0.0067921473803205235
2022-02-14 12:00:00,2282.939603440869,0.17464384722958803,7677.108754604556,9960.048358045426,43958.65572356623,0.012369467033797488
2022-02-14 16:00:00,2282.939603440869,0.17464384722958803,7668.102147161086,9951.041750601955,43907.08443957115,-0.000904273465318628
2022-02-14 20:00:00,2282.939603440869,0.17464384722958803,7513.633414311797,9796.573017752668,43022.60591198682,-0.015522870541664013
2022-02-15 00:00:00,2282.939603440869,0.17464384722958803,7613.744446644328,9896.684050085198,43595.83556720006,0.010218984960466804
2022-02-15 04:00:00,2282.939603440869,0.17464384722958803,7592.3713554893,9875.31095893017,43473.45455295837,-0.0021596214496555355
2022-02-15 08:00:00,2282.939603440869,0.17464384722958803,7529.964989780435,9812.904593221305,43116.11951540148,-0.006319432974657979
2022-02-15 12:00:00,2282.939603440869,0.17464384722958803,7566.430713146948,9849.370316587818,43324.92001965614,0.003716098839043447
2022-02-15 16:00:00,2282.939603440869,0.17464384722958803,7565.395348337605,9848.334951778474,43318.99158400973,-0.00010511989863970506
2022-02-15 20:00:00,2282.939603440869,0.17464384722958803,7469.970374681872,9752.909978122741,42772.59401450196,-0.009689452493540474
2022-02-16 00:00:00,2282.939603440869,0.17464384722958803,7501.7547662330235,9784.694369673893,42954.58949877097,0.003258964926616592
2022-02-16 04:00:00,2282.939603440869,0.17464384722958803,7522.546808328007,9805.486411768876,43073.64346159194,0.002124955702185627
2022-02-16 08:00:00,2282.939603440869,0.17464384722958803,7590.301013323463,9873.240616764331,43461.59990019688,0.006909826004565689
2022-02-16 12:00:00,2282.939603440869,0.17464384722958803,7565.559636484972,9848.49923992584,43319.93228790496,-0.002505902347450184
2022-02-16 16:00:00,2282.939603440869,0.17464384722958803,7439.009867166922,9721.949470607791,42595.316039892015,-0.01284965010760386
2022-02-16 20:00:00,2282.939603440869,0.17464384722958803,7500.836004814826,9783.775608255695,42949.32872701879,0.006359438282910412
2022-02-17 00:00:00,2282.939603440869,0.17464384722958803,7459.668237479338,9742.607840920207,42713.60460625221,-0.004207758740986445
