timestamp,open,high,low,close,volume
2022-01-07 08:00:00,46621.966652878866,47236.09554150368,45857.888669207394,46542.19645543477,1162.6762486746638
2022-01-07 12:00:00,47012.40466816007,47227.63655686488,46083.851506670966,46954.769586268776,1177.2908648903012
2022-01-07 16:00:00,46377.34075079222,47010.43042384546,45664.1933325065,46524.653178989756,1065.2027151381765
2022-01-07 20:00:00,46043.85099926819,46848.29762758627,45339.57140692602,45964.20888259518,1059.3693793926052
2022-01-08 00:00:00,46443.395515985074,46960.130645491045,45700.54477512734,46486.93149286276,929.3284490086947
2022-01-08 04:00:00,47064.44844542483,47864.3211093741,46637.74204760345,46982.78482703775,898.2327294237723
2022-01-08 08:00:00,46706.27599477912,47028.94284491168,46011.39788787049,46817.07388547145,1187.225795278994
2022-01-08 12:00:00,46745.63829043831,47018.27044771491,45848.562767457865,46628.66518205496,985.7225810290008
2022-01-08 16:00:00,45765.76325728881,46044.91775185018,45500.90131764043,45830.81019714929,1002.2088712802177
2022-01-08 20:00:00,46732.25718276021,47022.930977723314,46395.08788364908,46779.34725471601,1067.088750176349
2022-01-09 00:00:00,46265.17674804222,46552.03484005203,45938.35102609034,46297.1628467009,936.2979431345926
2022-01-09 04:00:00,46404.96825078708,46766.019280579094,45897.4773755368,46219.52677939054,1048.4170541170106
2022-01-09 08:00:00,45669.362693585615,45790.59722821946,45466.25246383229,45764.589038880324,835.9791519824787
2022-01-09 12:00:00,45549.98358336674,45919.42832374771,45248.95781189549,45716.66645336267,1021.3419793232499
2022-01-09 16:00:00,46003.967933674925,46641.90674258333,45361.14490873635,46024.02368056013,906.7654213508097
2022-01-09 20:00:00,45839.64796269338,46073.10069745562,44941.092533166346,45884.23406366969,1120.7801153941837
2022-01-10 00:00:00,46230.01235674086,46545.257517419814,45741.66828296075,46367.56733776281,1092.95561457418
2022-01-10 04:00:00,46103.86571239592,46891.05415886916,45542.90376320859,46013.14936131097,1014.3886088980171
2022-01-10 08:00:00,45932.46134207571,45947.025667337424,45227.49085002104,45712.736177546634,1072.2578085229925
2022-01-10 12:00:00,45774.81418120961,45867.301508264994,44827.55419660318,45717.0191077569,1169.24981172128
2022-01-10 16:00:00,46411.60493785871,47062.88224476913,45687.50584111789,46334.01919435777,828.9698672922493
2022-01-10 20:00:00,46575.6624362356,47584.30403608088,46405.93066558588,46794.60556428608,907.806576809837
2022-01-11 00:00:00,46605.48908040088,47044.37737397441,46284.67800956147,46592.07966294062,1096.1648547572531
2022-01-11 04:00:00,46011.15317515456,46635.90935165207,45409.64025063318,45953.357937948815,910.8986717376011
2022-01-11 08:00:00,46152.44249501146,46335.09202025901,45834.3104773904,45954.62751152736,901.1406536442812
2022-01-11 12:00:00,46406.96367652532,46447.47592468959,46379.31564894817,46396.49554834098,915.7243926352721
2022-01-11 16:00:00,45873.631415966665,46879.64048420095,45169.95482916508,46033.92838913205,932.861679733785
2022-01-11 20:00:00,46081.99758882045,46814.84242998832,45843.084006171164,46070.25552601521,958.4408753251213
2022-01-12 00:00:00,45850.64471088846,46573.34323777839,45619.87405145467,45980.04455140057,983.7681455757466
2022-01-12 04:00:00,45597.9952910617,46438.99894992389,44880.12131094473,45615.61585858563,865.0004634638038
2022-01-12 08:00:00,46861.8799811416,47129.19169473621,46198.59119171433,46681.63135626509,1188.820741965679
2022-01-12 12:00:00,46390.04101644175,47341.82120591179,45777.91098512391,46578.3684057243,945.5880196674682
2022-01-12 16:00:00,45268.47483729251,46181.88803997379,44604.091368164714,45414.550023820324,970.2490251694076
2022-01-12 20:00:00,46400.208684918085,46656.94818405429,45777.131931337,46475.73977789078,1013.4448168446511
2022-01-13 00:00:00,46360.78087432758,47061.795919347416,45868.8081505544,46318.64132520542,1063.6948334930692
2022-01-13 04:00:00,45537.21389923026,45873.54745187013,44774.11041733905,45628.551146142854,1199.7375628870773
2022-01-13 08:00:00,45577.064324298284,45918.66629468955,44815.857420502856,45761.01389080529,1148.6490725423407
2022-01-13 12:00:00,46455.77896218058,47139.53846732585,46060.34107844491,46509.82563791324,979.5342257037917
2022-01-13 16:00:00,45402.38964268641,45715.54705909583,45306.235879282154,45520.88760987144,1169.5360996563675
2022-01-13 20:00:00,45938.60961827449,46242.52432597014,45470.2140431607,45973.88428615271,817.2347293653953
2022-01-14 00:00:00,45054.90325358276,45892.25957258547,44475.10844229735,45249.21576029211,1055.3409322739249
2022-01-14 04:00:00,45407.03817809875,46187.59251953085,44979.951137586555,45456.585020094106,1011.7857967502297
2022-01-14 08:00:00,46475.02967719086,47017.210591768955,45793.246855061276,46402.59049798552,1129.531294255365
2022-01-14 12:00:00,46309.275671607706,46590.65628148437,46198.407670131084,46202.879262414725,1154.5499818964745
2022-01-14 16:00:00,45626.397311466,46600.423348713695,45533.24926922149,45747.67120847178,939.212829941095
2022-01-14 20:00:00,45605.567716555845,46671.37516952143,45031.574422025384,45821.45683907926,1091.3038689448567
2022-01-15 00:00:00,45806.43118650527,46430.579419410344,45330.45773068448,46027.74774027368,928.4272222209246
2022-01-15 04:00:00,45828.43156386383,46352.25764348292,45030.354083717764,45822.50418884304,1072.2249237080973
2022-01-15 08:00:00,46222.05420059866,46758.383761010504,45879.91245773647,46297.65351796692,1150.6599297886914
2022-01-15 12:00:00,46308.62190103245,46376.10264887489,45731.69004590159,46301.18634812002,857.9158351756946
2022-01-15 16:00:00,45427.13058943122,45942.62153098132,44685.54105160205,45397.95919547348,1151.6193928058478
2022-01-15 20:00:00,45993.261818591884,46485.37028995786,45144.732292444736,46102.41250894544,1104.1481846305596
2022-01-16 00:00:00,44895.99327603806,45358.788035586826,44041.26190231405,45093.82793274609,955.7103835647885
2022-01-16 04:00:00,45397.341432268004,46399.336969070784,44843.23293670557,45616.41553848937,826.0502983136322
2022-01-16 08:00:00,45526.80974377293,46572.441514295795,45047.15673906534,45673.471646635575,1133.6378049837354
2022-01-16 12:00:00,46034.99043414329,46319.956368537714,45460.630713481645,46235.328917646555,1162.2228311621027
2022-01-16 16:00:00,46040.62739107138,46681.68076247016,45704.04671757227,46040.24101685992,959.6959039721183
2022-01-16 20:00:00,45656.242598773184,45737.39436568567,45230.26583509497,45539.253079261696,1005.5025209503718
2022-01-17 00:00:00,45333.62249770228,46426.56994734321,44952.23352470408,45516.86671225255,851.0838325583709
2022-01-17 04:00:00,45796.73313609679,45892.856849515236,45104.52184828894,45662.11891809995,1002.6543363303
2022-01-17 08:00:00,45833.5522507276,45908.81568320483,44802.01377801102,45622.33606852974,940.9199702776314
2022-01-17 12:00:00,45578.86049113053,46326.700629849496,44961.26865881324,45468.33784015025,817.4858766793927
2022-01-17 16:00:00,45944.78581380398,46848.54733310481,45316.11256678023,45930.273806211364,1010.7910240517987
2022-01-17 20:00:00,45715.68696620262,45945.43948992483,44656.27313877551,45544.144716643124,850.042676378467
2022-01-18 00:00:00,45421.35876991744,46113.15209872411,44553.4380661011,45430.96570414034,1192.7501610426061
2022-01-18 04:00:00,45375.85198215648,46116.39748505245,44809.02282594533,45324.10722232747,1109.1591748627532
2022-01-18 08:00:00,46271.54969716001,46695.459651804376,45811.581701446165,46102.472140275284,897.262321689233
2022-01-18 12:00:00,45074.55204702557,45782.04016027013,44428.08257738484,45089.69255711205,916.040541499034
2022-01-18 16:00:00,45623.83338558974,46295.597391496805,45466.48219450672,45735.52341017062,967.9227290363581
2022-01-18 20:00:00,45126.53885378603,45238.5589568622,44957.80110930665,45204.232417294355,961.1278457565111
2022-01-19 00:00:00,45211.71982233509,45514.64093692002,44537.56953314887,45100.987058893596,833.2606370824852
2022-01-19 04:00:00,45950.62737489884,46150.03143848101,45748.63665791289,45927.83728153077,1060.7657259400721
2022-01-19 08:00:00,46143.939850677794,46735.99806371504,45355.91535299518,45993.037384543204,855.9849806812362
2022-01-19 12:00:00,46162.6231046609,46848.88249329576,45636.34150179103,45971.73657221939,872.3708669092144
2022-01-19 16:00:00,45510.23180708448,46032.774670561084,45411.69280052386,45494.462455482084,921.3778273678156
2022-01-19 20:00:00,45128.584312104904,45275.785268328815,44511.19954355089,44933.406021938215,1074.9186526771764
2022-01-20 00:00:00,44856.84985192085,44956.23845657989,44801.87462129532,44833.87671863316,940.2940033139407
2022-01-20 04:00:00,46080.74540105533,46687.69509829141,45486.84174916769,46022.263629036664,1027.2559950624056
2022-01-20 08:00:00,45214.40057245217,46016.8500460721,44513.418053295514,45015.97217286511,863.1753529104519
2022-01-20 12:00:00,45825.664046267244,46552.827657562564,45007.819689123324,45852.60377724049,1124.6628306165967
2022-01-20 16:00:00,44796.10736210818,45077.85372400985,44140.27220314958,44763.226542561744,1190.2967406642142
2022-01-20 20:00:00,45152.76211046886,45916.63672663413,44326.24919962445,45125.763028661975,1141.216880777983
2022-01-21 00:00:00,46004.56896694954,46747.29198934893,45203.27421492952,45957.90018942186,804.5416272176601
2022-01-21 04:00:00,46161.3923679576,46457.29742818201,45295.60207308664,45981.62044521941,956.7942657967842
2022-01-21 08:00:00,45693.934004844414,46589.90437011078,44838.5781713233,45857.30695885115,1064.8416854393986
2022-01-21 12:00:00,45796.643024126795,46425.02300118918,45151.28761154908,45754.80181120547,1011.9875367504849
2022-01-21 16:00:00,45454.72326036975,46332.83113281458,45170.81162378291,45455.34165538644,1118.8233639241569
2022-01-21 20:00:00,45998.629034059886,46641.42821935026,45448.78063475129,45949.42309366026,925.7569053574246
2022-01-22 00:00:00,45317.71761170833,45657.175584901226,44685.20310332321,45451.20508202329,1169.31823556535
2022-01-22 04:00:00,44871.57300455474,45572.681574066904,44319.226202090555,44920.31631294897,952.8290129661445
2022-01-22 08:00:00,45804.66455700062,46603.88999362991,45229.80536120497,45722.722939330626,890.2023453764145
2022-01-22 12:00:00,45489.23297084776,46308.97596583223,44830.42153286748,45490.18568418347,956.9861560210127
2022-01-22 16:00:00,45311.8438063223,46018.34796248967,44494.00471189917,45391.30518872399,1187.2422983541946
2022-01-22 20:00:00,44478.795391453554,45457.93057910273,44300.71878054283,44634.53878127542,1021.2522634021457
2022-01-23 00:00:00,44740.74863231716,45469.77680022663,44701.16244375864,44894.58244242653,1147.041552923752
2022-01-23 04:00:00,45341.26980344533,45730.09002196363,44915.209436791985,45179.07698288098,927.5237691598911
2022-01-23 08:00:00,45107.27732927322,45625.20750708998,44900.30979566161,45070.366460404635,865.9025015476036
2022-01-23 12:00:00,44782.43873651778,45622.0270814879,44560.211093414946,44703.64419030543,1038.0621942160062
2022-01-23 16:00:00,44493.15493157427,45391.92678048632,43906.82541684613,44576.00453145708,1161.0446515959457
2022-01-23 20:00:00,45717.47694917116,46102.63322796584,45309.766545535436,45550.861998357796,962.3813279227774
2022-01-24 00:00:00,45030.154167456145,45483.122306662604,44397.081017207405,44879.99957250532,864.2813560735797
2022-01-24 04:00:00,44775.80693833781,45732.120613624065,44181.09765240896,44888.92197416866,1197.4293610747875
2022-01-24 08:00:00,44633.67737558048,44754.499400299705,43995.31610610254,44612.03677979198,1095.8962039441303
2022-01-24 12:00:00,44882.98136503961,45609.43811248022,44710.94982128442,44988.08534896601,999.1928687856606
2022-01-24 16:00:00,45078.73828787121,45973.57787103526,44803.102144231234,44911.183973247455,1062.745713127027
2022-01-24 20:00:00,45271.648279895446,46252.124040593044,45007.64334724555,45378.31899186313,808.3986455606541
2022-01-25 00:00:00,44914.19307935149,45575.138648337845,44082.58918584855,44729.258628700474,1184.387872088439
2022-01-25 04:00:00,44860.72940862039,45169.857192714284,44613.28731466794,45081.85728117696,1136.2432826396641
2022-01-25 08:00:00,44303.07163196835,44762.794499091455,44124.986466470546,44411.045409750746,933.4563591740202
2022-01-25 12:00:00,44719.70872694763,45484.06605780863,43787.84955979829,44626.001085176045,1001.700487014376
2022-01-25 16:00:00,44966.45934353023,45644.290096609955,44218.37869792469,44994.87029037487,855.4809079584833
2022-01-25 20:00:00,44934.16961879905,45566.47597472158,44913.173704639645,44979.78656916448,952.8297161530072
2022-01-26 00:00:00,44988.26780113145,45424.8617680484,44825.44606322606,45009.57851568997,919.2933769306395
2022-01-26 04:00:00,44714.509741196525,44911.205787095256,44151.82905435867,44501.9765394261,963.8451596336229
2022-01-26 08:00:00,44328.99225216092,44637.284293600904,43558.50920576471,44312.75281167096,1059.6825031876524
2022-01-26 12:00:00,45243.868383331224,46174.958776675994,44905.63047611384,45295.991933731006,813.5141283811081
2022-01-26 16:00:00,44662.87143271537,45210.03250130343,44544.29932985394,44858.202430261685,814.4199424676082
2022-01-26 20:00:00,45669.844984980235,46027.88155075822,45315.37071177744,45507.426902729305,1104.1832756917102
2022-01-27 00:00:00,45124.09032411563,45702.80707254771,44840.09287958757,45238.45381869369,993.5938674036219
2022-01-27 04:00:00,45343.0129347322,45481.56208704729,45128.406409959825,45138.93903423096,1181.1055514621276
2022-01-27 08:00:00,44609.257116556415,45089.9062003398,44258.2554587539,44693.478165851404,829.7347202598571
2022-01-27 12:00:00,44913.85130056833,44985.44894600007,44565.27565049173,44855.67386114649,1047.636854119455
2022-01-27 16:00:00,45363.06118415691,46137.09585080547,44673.05431440574,45445.803162072596,945.980703298243
2022-01-27 20:00:00,44309.64136372753,44994.33263006076,43595.3110236588,44300.72287161396,1193.534350335504
2022-01-28 00:00:00,44787.93771366363,45587.92616303676,44135.25611435376,44869.77357327373,903.993336602473
2022-01-28 04:00:00,45371.768139228334,45769.54258387895,44812.25742870153,45317.142858645646,878.2120884246223
2022-01-28 08:00:00,44597.4592744532,45173.28190014881,43795.73751366276,44422.61520343649,1188.8530345217566
2022-01-28 12:00:00,44975.533133120574,45089.70968884765,43900.05370200693,44785.23195548006,954.5445734192691
2022-01-28 16:00:00,45184.9774677486,46214.65351735683,45174.8326090727,45395.31504218675,1107.9739324206798
2022-01-28 20:00:00,44721.245641044654,45270.76458862795,43797.929012937035,44628.22169979145,1112.7567450099173
2022-01-29 00:00:00,44412.44710220081,45200.49807573409,43993.55626979366,44575.62714975173,1047.692076215759
2022-01-29 04:00:00,44665.62014778797,45604.232716973886,44016.74628658178,44809.51585894861,1103.0899939872031
2022-01-29 08:00:00,44434.001370394406,45258.09232245376,44059.37704151896,44489.24495177279,1079.6276973185188
2022-01-29 12:00:00,44748.47320995899,45110.02727450078,44085.433453911886,44953.15744426165,1013.6441072837714
2022-01-29 16:00:00,45139.39251232893,45858.562759303284,44906.0499959843,45214.18694266432,983.0561918263447
2022-01-29 20:00:00,44777.77444786229,44965.23507520153,43929.81447779932,44743.670067407744,1123.7090124458582
2022-01-30 00:00:00,44512.23533347395,44784.816839086394,43814.27332440508,44655.961639178575,906.8768218035121
2022-01-30 04:00:00,44506.53173598976,44750.23294987043,43724.96797408303,44662.823500896084,844.0530985987551
2022-01-30 08:00:00,43987.266796731274,44255.3156509301,43432.54013376466,44086.80819192584,1107.1164603433651
2022-01-30 12:00:00,43863.257643774836,44945.35774443434,43432.41634870222,44076.10654238091,1079.1398081211405
2022-01-30 16:00:00,44070.805530253696,44767.24934957894,43838.127514175576,44282.11024042079,885.4358332180883
2022-01-30 20:00:00,45187.63192110332,45221.262103941815,45051.36667145408,45197.25958493948,1021.0446051684992
2022-01-31 00:00:00,43986.43041880524,44557.21320413131,43128.7721624845,44080.00723534791,1014.2752043235321
2022-01-31 04:00:00,44460.12563881368,44882.31218964627,44217.750131661516,44609.175430467374,1067.750785340552
2022-01-31 08:00:00,44629.29971663777,45284.6354379852,44107.57932993412,44505.98492348838,862.4658884096651
2022-01-31 12:00:00,44350.228299080874,44676.05641990466,44069.7604531544,44479.99191578396,952.1807679302378
2022-01-31 16:00:00,44041.226740285274,44212.447482670126,43302.31926864089,44081.99147792673,1103.189203071725
2022-01-31 20:00:00,45059.35083291607,45344.865209179625,44293.62853868673,45131.79444778637,810.1281761376496
2022-02-01 00:00:00,43683.435301713784,44475.633851836115,43325.006795216126,43794.644730485124,1153.4825021828565
2022-02-01 04:00:00,44284.825343331446,45017.054872748726,43477.81398942072,44242.006925704445,880.1598038005485
2022-02-01 08:00:00,44411.19018895602,44936.612656837104,44304.630152383244,44525.26894096248,946.4338873986601
2022-02-01 12:00:00,45225.810801914806,45774.28162701709,44660.53988157715,45063.07692838654,1114.2475493887484
2022-02-01 16:00:00,44488.168639099575,45031.79106298928,44473.5103173521,44578.45297816354,1181.388134188076
2022-02-01 20:00:00,45176.66602381791,45657.88078276259,44699.86499045508,44982.69768087863,896.8908102079173
2022-02-02 00:00:00,43963.53960266483,44250.60728463909,43364.4706917123,44129.28032364619,964.7687648123251
2022-02-02 04:00:00,43653.846373009685,44279.06867012128,43104.22687388702,43832.56153523289,1063.604016559943
2022-02-02 08:00:00,44915.641614727465,45705.33556825967,44537.21129724002,44912.20772548491,1098.4104195486636
2022-02-02 12:00:00,44168.463100671834,44685.68206613259,43606.889684796806,44146.88728156235,1096.2899197614854
2022-02-02 16:00:00,44805.988001655955,45061.05952621843,43887.40925544794,44585.64998982167,845.9389049406652
2022-02-02 20:00:00,44308.25377473389,44758.04508469502,44085.71291506072,44180.51840913373,1093.3599711518
2022-02-03 00:00:00,44027.62158200636,44804.79596453539,43676.68825687744,44242.651309474626,888.7068138524055
2022-02-03 04:00:00,43866.81099721386,44566.883615282626,43209.89014292445,43815.421404477165,861.6390164139075
2022-02-03 08:00:00,44329.72842151223,44759.88337531851,44183.10264286444,44275.67692687011,816.7830141364078
2022-02-03 12:00:00,44681.42523362118,45411.39294610582,44335.55059001147,44517.84207720004,1186.7159901057887
2022-02-03 16:00:00,44804.008475246075,45174.45966428041,44205.36063409609,44904.65185314066,1093.195821979988
2022-02-03 20:00:00,44183.34717952753,44912.996303808286,43393.56009729309,44274.30040158189,823.1388127152369
2022-02-04 00:00:00,43773.157960184886,43984.15064218729,43302.40239417343,43558.67372512153,905.4229684102329
2022-02-04 04:00:00,43955.57945504747,44125.41341679667,43190.816852438715,43892.603358135464,1011.4224609641221
2022-02-04 08:00:00,43639.44196605355,43941.15399073031,43238.44917374292,43751.94490224893,996.131413436811
2022-02-04 12:00:00,43788.68350204791,44586.2837134219,43088.019047740454,43585.00516951512,1071.8014787123138
2022-02-04 16:00:00,44022.58965357175,44739.75178657879,43375.37751807591,44077.05718644413,924.2217291347495
2022-02-04 20:00:00,43673.23949228394,44411.27434330294,42904.693454893604,43714.11232949371,1064.8020337234884
2022-02-05 00:00:00,43603.54093532034,43693.4962720936,43037.56143922463,43581.68956097585,980.7646375863976
2022-02-05 04:00:00,44520.39759780041,45218.01249104485,43750.758303614246,44684.65734167429,1154.3136718031765
2022-02-05 08:00:00,44326.175463059,45199.42270790725,44069.12857748802,44106.86684208533,1151.9188241480633
2022-02-05 12:00:00,43538.23454544319,43906.93736204321,42624.91540492509,43449.62450598851,909.2692322886192
2022-02-05 16:00:00,44065.72698975193,44280.48350043945,43846.98458784128,44243.16266253247,1132.4405915285192
2022-02-05 20:00:00,44224.85695514281,45263.9084717278,43432.29900196754,44399.18375215688,887.8391239753512
2022-02-06 00:00:00,44142.93766710165,44948.71166287309,43917.82233554174,44211.799440505434,963.2720271007014
2022-02-06 04:00:00,44254.20098179268,44790.41038397361,44123.11836034691,44453.783335123604,951.8051837183979
2022-02-06 08:00:00,44319.4999531708,45066.25100729949,43321.03484111922,44189.86345225292,1100.3779405670898
2022-02-06 12:00:00,43797.76268228393,44315.95228573635,42953.2727519917,43880.57477957501,958.8286967433762
2022-02-06 16:00:00,43536.64422414491,44380.625676541786,42889.39369547093,43524.04030908053,876.8576620004288
2022-02-06 20:00:00,44511.00624077193,45111.59994756401,43941.40687440724,44642.7351250216,975.0521014859811
2022-02-07 00:00:00,43291.34158467687,44189.790811466,42617.87256064899,43390.82333471057,1015.9286841804335
2022-02-07 04:00:00,43728.89448177264,44594.1691018488,43088.8524143364,43598.305734268804,958.760526142999
2022-02-07 08:00:00,43967.387065047355,44680.69885655234,43890.502553556005,44042.86994683669,830.4980150648892
2022-02-07 12:00:00,43890.78719871487,44631.78261964536,43573.364410192364,43904.06149772834,1028.3085065108412
2022-02-07 16:00:00,43619.25599861193,44615.58198361642,43122.194573365436,43767.65070261885,1150.3852063590268
2022-02-07 20:00:00,44040.29510049508,44124.0275927807,43515.99222854539,44013.32780901008,1031.2904084927927
2022-02-08 00:00:00,44261.911438985655,44963.67824287129,44160.63474003938,44218.23989998007,853.4577354694834
2022-02-08 04:00:00,44319.02105257449,44354.09244483395,43655.58344520722,44226.94874033312,973.8343113416543
2022-02-08 08:00:00,44235.35550734944,44687.20236521799,43857.10886282786,44265.30566039288,982.6076964428819
2022-02-08 12:00:00,43641.713372622085,44011.339199754824,43109.63426403436,43517.01085457005,1176.2612139614675
2022-02-08 16:00:00,43351.80924996018,43715.24746827413,42940.07002666766,43370.01275883618,845.5179280186367
2022-02-08 20:00:00,44309.51836779287,44471.340909135084,43969.040824058866,44325.43924074462,1084.6428799526998
2022-02-09 00:00:00,43933.47318457195,44091.51906762169,43187.540632682234,43846.58383003055,863.7720403114258
2022-02-09 04:00:00,43895.804151461496,44120.64831123783,43834.71112704243,44049.23208707392,1050.191965340476
2022-02-09 08:00:00,43357.20552722802,43760.099931254364,42629.059958183534,43350.49320151148,1040.7457923755524
2022-02-09 12:00:00,44253.45219659117,44972.15906151856,43744.760944676185,44275.786462111544,982.8201328535911
2022-02-09 16:00:00,43943.69198884738,44811.71301322138,43817.21190320511,44030.5451269604,1063.2060009011223
2022-02-09 20:00:00,44283.369924145634,45003.266518086224,43932.99269930865,44359.7969118957,1068.0184282819964
2022-02-10 00:00:00,43913.12492664808,44429.80568575626,43470.59840836084,43785.574831309066,904.7917892605416
2022-02-10 04:00:00,43602.36776954996,44215.96232692479,42915.34518489229,43800.80040455146,1050.5120832576767
2022-02-10 08:00:00,43481.99878556402,44333.9836577041,42805.410256512856,43395.90372770277,1106.357434347963
2022-02-10 12:00:00,43085.98156587618,43407.596223770255,42539.33601967827,43081.09008142115,861.3707481299583
2022-02-10 16:00:00,43015.86531300077,43300.46288397412,42247.08430815002,43104.55041410724,819.5419860465371
2022-02-10 20:00:00,43480.15580670071,43857.96859383463,43018.014505188774,43335.31258109324,1125.9594901754995
2022-02-11 00:00:00,44235.17971113563,44390.15954995649,43642.121965121856,44128.85434061214,993.7247130877325
2022-02-11 04:00:00,43386.51033472895,43992.43637943661,43162.43465499438,43464.7243434055,814.896355832427
2022-02-11 08:00:00,43264.116835450186,43418.69346415966,42426.40580338296,43078.44521691766,1046.8218744662656
2022-02-11 12:00:00,44354.89899037784,44577.91860014953,43981.78025948134,44136.48394685589,986.7990216103376
2022-02-11 16:00:00,44254.722331024735,44481.52924814365,43547.49097505176,44167.01253214185,1063.0520116934545
2022-02-11 20:00:00,43508.02943932192,43864.79617056312,42728.58243238295,43468.55794053018,1068.9155235315804
2022-02-12 00:00:00,42788.9363256913,43043.549808852826,42226.99590428,42983.83596259796,1156.112315268851
2022-02-12 04:00:00,43769.487232159365,44677.32589083193,43074.10689756862,43835.43725396477,870.449433006204
2022-02-12 08:00:00,43964.24050302082,44628.782971732784,43605.7584547879,44017.905074020055,1176.3490306591439
2022-02-12 12:00:00,43557.12229816302,43778.555608868395,43345.40252293725,43566.1859019836,1005.3063431442891
2022-02-12 16:00:00,43081.707636541556,43328.394263164926,42730.48369777252,42941.35012885419,1094.3189658947622
2022-02-12 20:00:00,43065.09568207528,43743.66442423146,42544.69363465158,42968.58700738298,848.3314963578016
2022-02-13 00:00:00,43972.66949633986,44330.463978719505,43834.80717030333,43946.04655939533,844.4096852529958
2022-02-13 04:00:00,43611.856924592765,44294.86719023678,42752.02603520713,43496.37813777011,919.4708119170406
2022-02-13 08:00:00,43506.63544152887,44009.02207035957,42786.04131201146,43429.35728926776,1163.7110093782069
